National Institute of Technology Karnataka Surathkal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,2082,2813
National Institute of Technology Agartala,Civil Engineering (4 Years Bachelor of Technology),ST,M,2086,2206
Dr. B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering (4 Years Bachelor of Technology),ST,F,2089,2089
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years B. Tech / B. Tech (Hons.)),OPEN-PWD,M,2091,2091
Dr. B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,2095,2095
National Institute of Technology Raipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,2099,2099
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,2100,3184
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),EWS,M,2103,2338
National Institute of Technology Agartala,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2105,2475
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,2115,2115
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),ST,M,2127,2476
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,2128,2391
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,2133,2649
National Institute of Technology Raipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,2135,2165
Indian Institute of Information Technology (IIIT) Pune,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2140,2826
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),ST,F,2141,2141
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),ST,M,2142,2619
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2143,2435
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,2144,2307
National Institute of Technology Nagaland,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,2145,3203
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,2148,6332
National Institute of Technology Raipur,Electrical Engineering (4 Years Bachelor of Technology),ST,F,2156,2156
National Institute of Technology Durgapur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,2164,2164
National Institute of Technology Durgapur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),ST,M,2165,2388
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2168,2168
National Institute of Technology Hamirpur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,2169,2169
National Institute of Technology Puducherry,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2170,2170
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),EWS,M,2171,2395
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),ST,M,2171,2171
National Institute of Technology Raipur,Information Technology (4 Years Bachelor of Technology),SC,M,2173,2515
National Institute of Technology Goa,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,2178,2297
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,2179,2883
National Institute of Technology Hamirpur,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,2181,2948
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),ST,M,2182,2182
National Institute of Technology Karnataka Surathkal,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,F,2182,2289
National Institute of Technology Goa,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,2187,3318
National Institute of Technology Raipur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,2194,2194
Indian Institute of Information Technology Lucknow,Computer Science and Artificial Intelligence (4 Years Bachelor of Technology),OBC,M,2205,3590
Indian Institute of Information Technology (IIIT) Nagpur,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,2210,3207
Indian Institute of Information Technology Tiruchirappalli,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,F,2216,2216
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,2221,4993
National Institute of Technology Karnataka Surathkal,Civil Engineering (4 Years Bachelor of Technology),EWS,M,2231,2690
National Institute of TechnologyMeghalaya,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,2240,2240
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),ST,F,2243,2243
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years B. Tech / B. Tech (Hons.)),ST,M,2244,3513
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN-PWD,F,2247,2247
National Institute of Technology Karnataka Surathkal,Artificial Intelligence (4 Years Bachelor of Technology),OBC,F,2254,2254
Dr. B R Ambedkar National Institute of Technology Jalandhar,Textile Technology (4 Years Bachelor of Technology),ST,M,2261,3214
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Computer Science and Engineering withMajor in Artificial Intelligence (4 Years Bachelor of Technology),EWS,M,2269,2493
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),EWS,M,2270,2368
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),ST,F,2273,2273
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,2283,6553
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,2284,3430
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2286,2535
National Institute of Technology Calicut,Engineering Physics (4 Years Bachelor of Technology),SC,M,2287,4589
National Institute of Technology Sikkim,Civil Engineering (4 Years Bachelor of Technology),ST,M,2292,2337
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,2296,2804
National Institute of Technology Hamirpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,2306,3283
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2311,2743
Dr. B R Ambedkar National Institute of Technology Jalandhar,Information Technology (4 Years Bachelor of Technology),EWS,F,2315,2582
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),ST,F,2323,2323
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering (4 Years Bachelor of Technology),SC,M,2329,2652
National Institute of TechnologyMeghalaya,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2330,2330
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2330,2819
National Institute of Technology Calicut,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,F,2334,2334
National Institute of Technology Raipur,Bio Technology (4 Years Bachelor of Technology),ST,M,2342,2602
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,2343,2512
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2352,2597
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),ST,M,2353,2432
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),ST,F,2361,2361
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),ST,F,2365,2365
National Institute of TechnologyMeghalaya,Electrical and Electronics Engineering (4 Years Bachelor of Technology),ST,F,2382,2382
Indian Institute of Information Technology(IIIT) Kottayam,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,2385,3697
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,2386,2728
Dr. B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,2389,2811
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),ST,M,2390,2844
National Institute of Technology Arunachal Pradesh,Civil Engineering (4 Years Bachelor of Technology),ST,M,2400,2466
National Institute of Technology Delhi,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,M,2402,2655
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,2413,2945
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering with specialization in Cyber Security (4 Years Bachelor of Technology),ST,M,2414,2677
National Institute of Technology Raipur,Information Technology (4 Years Bachelor of Technology),EWS,F,2417,2417
National Institute of TechnologyMeghalaya,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,2421,2421
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,2421,2689
National Institute of Technology Puducherry,Civil Engineering (4 Years Bachelor of Technology),ST,F,2424,2424
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Mechanical Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,2424,2424
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,2431,2677
Indian Institute of Information Technology Lucknow,Computer Science (4 Years Bachelor of Technology),OBC,M,2432,3684
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,F,2437,2437
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,2438,3163
National Institute of Technology Calicut,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,F,2440,3126
Dr. B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,2443,4808
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Computer Science and Engineering withMajor in Artificial Intelligence (4 Years Bachelor of Technology),SC,M,2449,3776
